transaction_id,member_id,transaction_date,amount,points_earned,points_redeemed,channel,brand,transaction_type
T189143,M36957,2024-10-29 19:23:48,200.46,401.0,0,in_store,PulseHome,purchase
T189144,M04824,2025-01-07 15:44:41,279.61,559.0,0,app,PulseHome,purchase
T189145,M04824,2024-12-29 08:29:55,231.72,463.0,0,app,PulseHome,purchase
T189146,M04824,2025-12-09 06:37:29,443.17,886.0,0,online,PulseHome,purchase
T189147,M04824,2024-06-26 22:14:11,211.5,423.0,0,app,PulseHome,purchase
T189148,M04824,2025-12-14 12:25:56,187.23,374.0,0,app,PulseHome,purchase
T189149,M04824,2025-04-01 13:14:51,354.12,708.0,0,online,PulseHome,purchase
T189150,M11714,2025-06-29 04:29:15,275.75,552.0,0,online,PulseHome,purchase
T189151,M11714,2024-11-09 01:01:31,252.49,505.0,0,in_store,PulseHome,purchase
T189152,M11714,2024-06-27 22:34:48,356.3,713.0,0,app,PulseHome,purchase
T189153,M11714,2025-07-06 16:26:34,197.05,,0,app,PulseHome,purchase
T189154,M11714,2024-10-22 20:30:52,244.41,489.0,0,in_store,PulseHome,purchase
T189155,M26754,2025-01-03 07:18:22,393.97,788.0,0,in_store,PulseHome,purchase
T189156,M26754,2025-05-22 15:23:25,196.5,393.0,0,app,PulseHome,purchase
T189157,M26754,2025-07-24 19:56:45,325.38,651.0,0,in_store,PulseHome,purchase
T189158,M26754,2024-09-22 22:17:41,389.82,780.0,0,app,PulseHome,purchase
T189159,M06204,2025-02-21 15:04:58,393.49,689.0,0,in_store,PulseEats,purchase
T189160,M06204,2025-01-30 19:40:59,271.4,475.0,0,app,PulseEats,purchase
T189161,M06204,2024-11-27 04:41:18,144.99,254.0,0,online,PulseEats,purchase
T189162,M04324,2024-08-01 10:41:59,375.53,657.0,0,online,PulseEats,purchase
T189163,M04324,2024-10-30 20:16:07,222.77,390.0,0,online,PulseEats,purchase
T189164,M04324,2025-01-09 16:26:14,415.9,728.0,0,app,PulseEats,purchase
T189165,M04324,2025-04-15 08:34:35,280.5,491.0,0,app,PulseEats,purchase
T189166,M34832,2024-11-14 11:30:56,350.96,702.0,0,online,PulseHome,purchase
T189167,M34832,2025-06-07 17:13:02,157.42,315.0,0,online,PulseHome,purchase
T189168,M34832,2025-07-27 00:57:50,351.6,703.0,0,online,PulseHome,purchase
T189169,M34832,2024-07-20 21:30:59,303.08,606.0,0,online,PulseHome,purchase
T189170,M34832,2024-09-29 21:01:04,414.75,830.0,0,online,PulseHome,purchase
T189171,M34832,2025-07-13 18:29:30,284.14,568.0,0,in_store,PulseHome,purchase
T189172,M15450,2024-06-28 19:25:11,354.62,621.0,0,in_store,PulseEats,purchase
T189173,M15450,2025-08-07 20:04:08,275.96,483.0,0,in_store,PulseEats,purchase
T189174,M15450,2024-08-30 07:49:14,285.22,499.0,0,app,PulseEats,purchase
T189175,M15450,2024-08-07,393.29,688.0,0,in_store,PulseEats,purchase
T189176,M15450,2024-07-30 12:08:54,367.64,643.0,0,in_store,PulseEats,purchase
T189177,M18532,2025-10-06 01:53:27,416.42,833.0,0,online,PulseHome,purchase
T189178,M18532,2024-07-17 15:58:37,158.32,317.0,0,online,PulseHome,purchase
T189179,M18532,2025-08-01 00:22:44,197.22,394.0,0,in_store,PulseHome,purchase
T189180,M18532,2024-06-20 22:09:45,306.48,,0,in_store,PulseHome,purchase
T189181,M18532,2025-08-13 18:09:06,387.64,775.0,0,app,PulseHome,purchase
T189182,M18532,2024-10-24 20:06:49,226.14,452.0,0,app,PulseHome,purchase
T189183,M23844,2024-06-18 05:20:10,188.63,434.0,0,app,PulseMart,purchase
T189184,M23844,2025-04-12 10:35:27,235.56,542.0,0,online,PulseMart,purchase
T189185,M23844,2025-10-20 04:20:51,238.28,548.0,0,app,PulseMart,purchase
T189186,M31015,2025-02-22 23:31:45,-159.2,366.0,0,in_store,PulseMart,purchase
T189187,M31015,2025-08-08 14:17:38,199.28,458.0,0,in_store,PulseMart,purchase
T189188,M31015,2024-08-31 17:08:19,201.62,464.0,0,app,PulseMart,purchase
T189189,M39701,2025-05-19 05:42:41,427.44,855.0,0,online,PulseHome,purchase
T189190,M39701,2025-09-11 03:24:41,296.86,594.0,0,app,PulseHome,purchase
T189191,M39701,07/24/2025,203.07,406.0,0,app,PulseHome,purchase
T189192,M39701,2025-04-18 09:31:57,241.99,484.0,0,app,PulseHome,purchase
T189193,M39701,2025-01-09 18:35:04,184.62,369.0,0,app,PulseHome,purchase
T189194,M39701,2024-12-22 23:20:11,211.0,422.0,0,app,PulseHome,purchase
T189195,M23659,2024-07-12 01:05:58,-372.59,857.0,0,app,PulseMart,purchase
T189196,M23659,2025-04-08 20:22:42,238.38,548.0,0,online,PulseMart,purchase
T189197,M23659,2025-04-04 10:13:54,418.79,963.0,0,app,PulseMart,purchase
T189198,M23659,2025-03-05 05:16:44,217.03,499.0,0,app,PulseMart,purchase
T189199,M23659,2024-07-05 06:17:19,179.47,413.0,0,online,PulseMart,purchase
T189200,M00300,2025-09-25 16:38:46,414.84,954.0,0,app,PulseMart,purchase
T189201,M00300,2025-08-03 06:10:02,182.44,420.0,0,app,PulseMart,purchase
T189202,M00300,2024-11-02 16:58:13,306.05,704.0,0,in_store,PulseMart,purchase
T189203,M00300,2025-09-09 06:12:28,249.08,573.0,0,in_store,PulseMart,purchase
T189204,M00300,2025-03-13 13:46:18,187.53,431.0,0,app,PulseMart,purchase
T189205,M04829,2025-02-06 04:30:49,228.31,457.0,0,online,PulseHome,purchase
T189206,M04829,2025-01-08 14:30:01,267.03,534.0,0,online,PulseHome,purchase
T189207,M04829,2024-10-26 04:01:39,379.73,759.0,0,in_store,PulseHome,purchase
T189208,M04829,2025-04-23 11:13:36,432.27,865.0,0,in_store,PulseHome,purchase
T189209,M04829,2024-07-16 08:53:42,184.16,368.0,0,online,PulseHome,purchase
T189210,M04829,2024-09-03 09:28:15,204.89,410.0,0,online,PulseHome,purchase
T189211,M35707,2025-11-03 17:03:11,430.95,754.0,0,online,PulseEats,purchase
T189212,M35707,2025-10-16 01:47:46,446.32,781.0,0,online,PulseEats,purchase
T189213,M35707,2025-02-06 09:52:29,176.95,310.0,0,online,PulseEats,purchase
T189214,M35707,2024-11-11 23:06:20,206.74,362.0,0,app,PulseEats,purchase
T189215,M35707,2025-03-16 22:09:42,349.36,611.0,0,online,PulseEats,purchase
T189216,M01153,2024-12-03 03:59:42,285.42,656.0,0,in_store,PulseMart,purchase
T189217,M01153,2025-08-18 08:40:58,252.3,580.0,0,app,PulseMart,purchase
T189218,M01153,2025-08-25 00:33:14,414.56,953.0,0,app,PulseMart,purchase
T189219,M02823,2025-01-07 14:44:18,206.34,413.0,0,online,PulseHome,purchase
T189220,M02823,2025-07-12 20:09:26,347.71,695.0,0,app,PulseHome,purchase
T189221,M02823,10/30/2024,244.69,489.0,0,online,PulseHome,purchase
T189222,M02823,2025-02-01 14:29:17,239.99,480.0,0,online,PulseHome,purchase
T189223,M14192,2025-08-28 01:43:50,230.17,403.0,0,in_store,PulseEats,purchase
T189224,M14192,2025-03-11 03:39:43,265.83,465.0,0,app,PulseEats,purchase
T189225,M14192,2024-08-16 00:53:17,-241.87,423.0,0,in_store,PulseEats,purchase
T189226,M22008,2024-11-12 23:45:52,204.72,409.0,0,app,PulseHome,purchase
T189227,M22008,2024-09-14 15:45:20,449.91,900.0,0,in_store,PulseHome,purchase
T189228,M22008,2024-12-21 02:17:11,382.55,765.0,0,in_store,PulseHome,purchase
T189229,M22008,2025-08-16 18:03:03,386.98,774.0,0,online,PulseHome,purchase
T189230,M22008,2025-11-03 22:32:14,349.62,699.0,0,in_store,PulseHome,purchase
T189231,M11020,2025-05-20 04:07:51,311.9,717.0,0,online,PulseMart,purchase
T189232,M11020,2025-04-22 13:50:02,280.25,645.0,0,online,PulseMart,purchase
T189233,M11020,2025-03-03 09:35:41,350.85,807.0,0,app,PulseMart,purchase
T189234,M37900,2024-07-16 19:08:00,418.46,962.0,0,app,PulseMart,purchase
T189235,M37900,2025-10-20 06:17:28,292.77,673.0,0,app,PulseMart,purchase
T189236,M37900,2025-03-13 01:56:55,129.58,298.0,0,online,PulseMart,purchase
T189237,M37900,2025-04-10 06:09:50,445.88,1026.0,0,in_store,PulseMart,purchase
T189238,M37900,2025-07-10 14:09:02,333.5,767.0,0,app,PulseMart,purchase
T189239,M37900,2025-02-18 12:23:22,216.82,499.0,0,in_store,PulseMart,purchase
T189240,M32133,2025-05-10 21:00:59,124.88,250.0,0,app,PulseHome,purchase
T189241,M32133,2025-02-24 14:20:44,181.04,362.0,0,online,PulseHome,purchase
T189242,M32133,2024-07-05 08:40:53,218.21,436.0,0,app,PulseHome,purchase
T189243,M32133,2025-07-26 08:59:34,377.19,754.0,0,in_store,PulseHome,purchase
T189244,M14120,2025-05-29 10:25:19,235.38,412.0,0,app,PulseEats,purchase
T189245,M14120,2025-06-07 18:49:26,161.31,282.0,0,in_store,PulseEats,purchase
T189246,M14120,2024-09-16 08:03:03,161.49,283.0,0,online,PulseEats,purchase
T189247,M26661,2025-06-09 02:40:19,288.57,505.0,0,in_store,PulseEats,purchase
T189248,M26661,2025-11-11 01:47:02,-354.02,620.0,0,app,PulseEats,purchase
T189249,M26661,2024-08-16 10:41:56,317.29,555.0,0,in_store,PulseEats,purchase
T189250,M10974,2025-12-11 11:27:14,266.27,466.0,0,app,PulseEats,purchase
T189251,M10974,2025-07-10 09:22:09,159.35,279.0,0,in_store,PulseEats,purchase
T189252,M10974,2025-06-28 11:26:35,409.44,717.0,0,online,PulseEats,purchase
T189253,M14540,2025-05-22 23:25:35,215.11,430.0,0,online,PulseHome,purchase
T189254,M14540,2025-03-27 16:19:21,343.27,687.0,0,online,PulseHome,purchase
T189255,M14540,2025-01-18 14:03:12,306.86,614.0,0,in_store,PulseHome,purchase
T189256,M14540,2025-08-24 19:00:34,279.26,559.0,0,app,PulseHome,purchase
T189257,M30985,2024-09-24 09:25:12,413.97,952.0,0,online,PulseMart,purchase
T189258,M30985,2024-12-25 16:23:51,135.01,311.0,0,in_store,PulseMart,purchase
T189259,M30985,2024-12-15 04:26:03,199.95,460.0,0,in_store,PulseMart,purchase
T189260,M30985,2025-10-08 16:25:08,276.15,635.0,0,online,PulseMart,purchase
T189261,M30985,2024-07-26 23:20:02,434.3,999.0,0,online,PulseMart,purchase
T189262,M30985,2025-08-31 12:43:26,255.42,587.0,0,app,PulseMart,purchase
T189263,M25713,2025-02-14 00:41:46,185.2,324.0,0,app,PulseEats,purchase
T189264,M25713,2024-09-16 08:28:35,252.36,442.0,0,online,PulseEats,purchase
T189265,M25713,2025-09-17 01:47:39,175.55,307.0,0,in_store,PulseEats,purchase
T189266,M25713,2025-05-13 23:09:43,355.36,622.0,0,app,PulseEats,purchase
T189267,M10981,2025-04-03 19:28:47,349.82,612.0,0,app,PulseEats,purchase
T189268,M10981,2025-04-01 06:07:07,207.15,363.0,0,online,PulseEats,purchase
T189269,M10981,2024-11-27 20:39:50,381.7,668.0,0,in_store,PulseEats,purchase
T189270,M10981,2025-06-06 11:29:39,306.47,536.0,0,online,PulseEats,purchase
T189271,M10981,2024-06-13 09:24:05,136.69,239.0,0,in_store,PulseEats,purchase
T189272,M00416,2025-08-01 09:02:13,264.05,607.0,0,in_store,PulseMart,purchase
T189273,M00416,2024-10-21 16:09:16,432.45,995.0,0,online,PulseMart,purchase
T189274,M00416,2025-11-15 03:27:38,302.95,697.0,0,online,PulseMart,purchase
T189275,M00416,2025-05-19 14:31:51,167.82,386.0,0,app,PulseMart,purchase
T189276,M03636,2025-07-10 10:22:58,246.13,431.0,0,in_store,PulseEats,purchase
T189277,M03636,2024-12-08 04:40:22,166.33,291.0,0,app,PulseEats,purchase
T189278,M03636,2024-10-03 06:42:46,-310.65,544.0,0,app,PulseEats,purchase
T189279,M38023,2024-10-04 00:10:43,384.48,884.0,0,online,PulseMart,purchase
T189280,M38023,2025-08-18 18:51:57,256.34,590.0,0,in_store,PulseMart,purchase
T189281,M38023,2025-07-06 08:52:11,169.98,391.0,0,online,PulseMart,purchase
T189282,M38023,2024-11-10 20:21:06,123.69,284.0,0,online,PulseMart,purchase
T189283,M38023,2025-10-13 09:21:08,200.57,461.0,0,in_store,PulseMart,purchase
T189284,M38023,2025-11-23 10:36:21,262.12,603.0,0,app,PulseMart,purchase
T189285,M00798,2025-08-28 23:47:00,-235.1,541.0,0,online,PulseMart,purchase
T189286,M00798,2025-03-07 23:47:29,373.38,859.0,0,online,PulseMart,purchase
T189287,M00798,2025-06-12 06:37:00,254.73,586.0,0,app,PulseMart,purchase
T189288,M00798,2024-06-05 13:42:38,263.2,605.0,0,in_store,PulseMart,purchase
T189289,M15486,2025-06-29 19:25:21,425.34,978.0,0,in_store,PulseMart,purchase
T189290,M15486,2025-07-02 23:58:51,146.32,337.0,0,online,PulseMart,purchase
T189291,M15486,2024-12-05 05:29:13,226.12,520.0,0,online,PulseMart,purchase
T189292,M15486,2025-04-27 21:08:42,354.26,815.0,0,in_store,PulseMart,purchase
T189293,M15486,2025-10-26 19:18:33,365.67,841.0,0,online,PulseMart,purchase
T189294,M15486,2024-08-04 08:46:07,429.08,987.0,0,in_store,PulseMart,purchase
T189295,M02755,2024-08-06,276.99,637.0,0,online,PulseMart,purchase
T189296,M02755,2024-06-30 22:58:54,334.72,770.0,0,in_store,PulseMart,purchase
T189297,M02755,2024-09-22 11:51:13,229.61,528.0,0,online,PulseMart,purchase
T189298,M02755,2025-04-06 20:40:44,359.29,826.0,0,in_store,PulseMart,purchase
T189299,M28044,2025-06-01 10:28:01,424.14,976.0,0,online,PulseMart,purchase
T189300,M28044,2024-06-11 18:07:19,431.91,993.0,0,app,PulseMart,purchase
T189301,M28044,2025-04-12 13:40:51,128.38,295.0,0,app,PulseMart,purchase
T189302,M28044,2025-09-27 08:48:26,206.61,475.0,0,in_store,PulseMart,purchase
T189303,M28044,2024-06-20 16:02:31,444.24,1022.0,0,in_store,PulseMart,purchase
T189304,M32063,2025-08-27 20:39:10,123.09,215.0,0,online,PulseEats,purchase
T189305,M32063,2025-08-23 04:38:22,394.42,690.0,0,in_store,PulseEats,purchase
T189306,M32063,2024-07-11 21:44:23,339.12,593.0,0,online,PulseEats,purchase
T189307,M32063,2024-09-10 03:23:42,259.2,454.0,0,app,PulseEats,purchase
T189308,M32063,10/19/2024,241.16,422.0,0,in_store,PulseEats,purchase
T189309,M04978,2025-06-13 05:21:02,252.27,580.0,0,online,PulseMart,purchase
T189310,M04978,2024-10-09 02:02:45,159.87,368.0,0,in_store,PulseMart,purchase
T189311,M04978,2025-07-09 01:20:15,342.63,788.0,0,online,PulseMart,purchase
T189312,M29126,2024-08-16 05:47:10,212.18,488.0,0,in_store,PulseMart,purchase
T189313,M29126,2025-11-13 18:11:35,431.86,993.0,0,in_store,PulseMart,purchase
T189314,M29126,2025-01-13 10:48:10,178.72,411.0,0,app,PulseMart,purchase
T189315,M29126,2024-09-11 05:24:28,248.22,571.0,0,app,PulseMart,purchase
T189316,M29126,2025-03-29 10:28:44,189.41,436.0,0,online,PulseMart,purchase
T189317,M29126,2025-09-03,234.9,540.0,0,online,PulseMart,purchase
T189318,M19371,2025-06-14 04:34:56,211.91,371.0,0,in_store,PulseEats,purchase
T189319,M19371,2024-09-25 15:06:39,175.24,307.0,0,online,PulseEats,purchase
T189320,M19371,2025-07-10 08:50:24,387.43,678.0,0,app,PulseEats,purchase
T189321,M19371,2024-08-12 13:23:40,303.85,532.0,0,in_store,PulseEats,purchase
T189322,M19371,2024-07-12 20:57:51,307.65,538.0,0,online,PulseEats,purchase
T189323,M19371,2025-09-10 06:57:36,444.41,778.0,0,app,PulseEats,purchase
T189324,M08759,2024-07-12 08:38:36,233.0,466.0,0,app,PulseHome,purchase
T189325,M08759,2025-11-16 11:35:25,262.21,524.0,0,in_store,PulseHome,purchase
T189326,M08759,2024-08-19 05:55:33,264.75,530.0,0,online,PulseHome,purchase
T189327,M08759,2025-03-04 21:38:17,335.11,670.0,0,in_store,PulseHome,purchase
T189328,M22458,2025-02-27 03:43:18,154.79,356.0,0,online,PulseMart,purchase
T189329,M22458,2025-11-30 16:38:52,382.88,881.0,0,online,PulseMart,purchase
T189330,M22458,2025-12-11 18:10:51,364.11,837.0,0,online,PulseMart,purchase
T189331,M22458,2024-12-25 08:59:17,388.94,895.0,0,app,PulseMart,purchase
T189332,M22458,2024-12-26 16:48:07,236.13,543.0,0,in_store,PulseMart,purchase
T189333,M22458,2025-12-01 09:39:51,197.63,455.0,0,online,PulseMart,purchase
T189334,M11782,2025-07-20 00:37:30,362.56,834.0,0,app,PulseMart,purchase
T189335,M11782,2025-02-20 10:20:51,420.79,968.0,0,in_store,PulseMart,purchase
T189336,M11782,2025-05-28 04:23:37,310.19,713.0,0,app,PulseMart,purchase
T189337,M11782,2025-05-07 13:15:24,288.09,663.0,0,app,PulseMart,purchase
T189338,M33545,11/12/2024,129.48,298.0,0,in_store,PulseMart,purchase
T189339,M33545,2025-09-25 02:35:52,215.37,495.0,0,online,PulseMart,purchase
T189340,M33545,2024-07-27 07:22:12,200.25,461.0,0,online,PulseMart,purchase
T189341,M33545,2025-09-04 10:06:32,330.45,760.0,0,app,PulseMart,purchase
T189342,M33545,2025-05-09 07:04:31,316.48,728.0,0,app,PulseMart,purchase
T189343,M39487,2025-02-02 06:14:41,252.04,580.0,0,in_store,PulseMart,purchase
T189344,M39487,2025-03-09 21:41:30,385.12,886.0,0,app,PulseMart,purchase
T189345,M39487,2025-02-16 06:07:48,242.63,558.0,0,app,PulseMart,purchase
T189346,M20409,2025-07-10 20:43:37,445.17,1024.0,0,in_store,PulseMart,purchase
T189347,M20409,2025-10-02 07:16:59,354.1,814.0,0,in_store,PulseMart,purchase
T189348,M20409,2024-12-01 22:17:56,296.72,682.0,0,online,PulseMart,purchase
T189349,M20409,2025-12-13 16:04:33,236.23,543.0,0,in_store,PulseMart,purchase
T189350,M34849,2025-09-09 15:40:05,317.28,555.0,0,in_store,PulseEats,purchase
T189351,M34849,2024-07-25 23:20:48,309.69,542.0,0,in_store,PulseEats,purchase
T189352,M34849,2025-08-27 10:08:50,307.43,538.0,0,app,PulseEats,purchase
T189353,M04288,2025-08-11 15:52:18,447.96,896.0,0,online,PulseHome,purchase
T189354,M04288,2025-12-13 22:16:57,178.2,356.0,0,in_store,PulseHome,purchase
T189355,M04288,2025-03-02 03:37:32,249.57,499.0,0,in_store,PulseHome,purchase
T189356,M04288,2025-03-06 22:40:42,161.55,323.0,0,app,PulseHome,purchase
T189357,M14230,2025-03-29 02:26:25,192.27,385.0,0,in_store,PulseHome,purchase
T189358,M14230,2025-07-29 07:01:10,231.66,463.0,0,app,PulseHome,purchase
T189359,M14230,2024-12-25 18:40:33,442.02,884.0,0,in_store,PulseHome,purchase
T189360,M14230,2025-06-26 20:37:24,200.35,401.0,0,in_store,PulseHome,purchase
T189361,M14230,2024-09-09 12:50:20,135.58,271.0,0,in_store,PulseHome,purchase
T189362,M38864,2025-03-02 10:15:08,324.02,,0,in_store,PulseEats,purchase
T189363,M38864,2025-04-29,448.2,784.0,0,app,PulseEats,purchase
T189364,M38864,2025-02-10 22:25:30,318.61,558.0,0,online,PulseEats,purchase
T189365,M38864,2025-06-25 20:20:06,370.77,649.0,0,app,PulseEats,purchase
T189366,M38864,2025-11-02 12:22:53,226.4,396.0,0,app,PulseEats,purchase
T189367,M21605,2025-12-12 10:55:57,301.11,527.0,0,in_store,PulseEats,purchase
T189368,M21605,2024-07-25 07:26:37,255.86,448.0,0,app,PulseEats,purchase
T189369,M21605,2025-10-04 17:16:00,301.35,527.0,0,app,PulseEats,purchase
T189370,M21605,2025-07-22 17:31:43,243.28,426.0,0,app,PulseEats,purchase
T189371,M21605,2024-06-22 18:03:58,324.88,569.0,0,in_store,PulseEats,purchase
T189372,M35493,2025-10-16 16:46:44,364.69,839.0,0,online,PulseMart,purchase
T189373,M35493,2024-12-05 09:47:40,226.28,520.0,0,in_store,PulseMart,purchase
T189374,M35493,2025-05-31 08:12:06,267.9,616.0,0,in_store,PulseMart,purchase
T189375,M35493,2024-07-06 02:31:29,323.79,745.0,0,online,PulseMart,purchase
T189376,M35493,2025-09-05 14:33:14,203.78,469.0,0,in_store,PulseMart,purchase
T189377,M34654,2024-07-07 12:58:14,323.25,743.0,0,in_store,PulseMart,purchase
T189378,M34654,2025-06-12 09:59:55,246.98,568.0,0,app,PulseMart,purchase
T189379,M34654,2025-03-27 10:31:15,164.3,378.0,0,online,PulseMart,purchase
T189380,M34654,2025-07-03 21:48:02,441.81,1016.0,0,online,PulseMart,purchase
T189381,M06400,2024-08-21 13:56:39,140.73,281.0,0,online,PulseHome,purchase
T189382,M06400,2025-12-28 02:18:33,304.42,609.0,0,in_store,PulseHome,purchase
T189383,M06400,2024-09-16 03:22:52,129.98,260.0,0,online,PulseHome,purchase
T189384,M06400,2024-10-23 02:58:16,404.63,809.0,0,in_store,PulseHome,purchase
T189385,M34632,2025-03-06 20:47:25,344.21,688.0,0,online,PulseHome,purchase
T189386,M34632,2025-12-30 03:31:28,357.58,715.0,0,online,PulseHome,purchase
T189387,M34632,2025-11-10 03:49:06,285.73,571.0,0,in_store,PulseHome,purchase
T189388,M34632,2024-11-01 00:38:42,210.35,421.0,0,online,PulseHome,purchase
T189389,M34632,2024-06-01 13:42:19,154.05,308.0,0,in_store,PulseHome,purchase
T189390,M34632,2025-09-11 16:38:07,130.89,262.0,0,online,PulseHome,purchase
T189391,M37271,2024-12-23 18:26:39,317.9,731.0,0,app,PulseMart,purchase
T189392,M37271,2025-12-09 22:54:12,169.27,389.0,0,in_store,PulseMart,purchase
T189393,M37271,2025-01-13 15:05:46,448.61,1032.0,0,app,PulseMart,purchase
T189394,M37271,2025-04-24 23:38:58,203.05,467.0,0,online,PulseMart,purchase
T189395,M28887,2024-12-07 22:25:19,354.46,709.0,0,app,PulseHome,purchase
T189396,M28887,2024-12-28 05:08:39,341.39,683.0,0,in_store,PulseHome,purchase
T189397,M28887,2025-04-21 14:34:28,138.59,277.0,0,in_store,PulseHome,purchase
T189398,M28887,2024-09-17 05:21:57,143.33,287.0,0,app,PulseHome,purchase
T189399,M28887,2024-06-01 02:13:16,202.97,406.0,0,online,PulseHome,purchase
T189400,M28887,2025-07-25 18:21:25,230.06,460.0,0,online,PulseHome,purchase
T189401,M13654,2025-09-27 13:52:08,420.74,968.0,0,online,PulseMart,purchase
T189402,M13654,2024-08-08 10:47:01,279.6,643.0,0,online,PulseMart,purchase
T189403,M13654,2025-10-24 11:20:45,256.87,591.0,0,app,PulseMart,purchase
T189404,M13654,2025-03-06 04:13:07,131.94,303.0,0,online,PulseMart,purchase
T189405,M15504,2024-11-14 05:20:16,395.59,910.0,0,in_store,PulseMart,purchase
T189406,M15504,2025-07-14 07:12:19,140.19,322.0,0,app,PulseMart,purchase
T189407,M15504,2025-11-25 13:13:01,341.69,786.0,0,in_store,PulseMart,purchase
T189408,M15504,2025-09-05 08:53:10,434.06,998.0,0,in_store,PulseMart,purchase
T189409,M39139,2025-08-28 10:18:25,142.09,284.0,0,online,PulseHome,purchase
T189410,M39139,2025-08-18 06:45:28,162.8,326.0,0,online,PulseHome,purchase
T189411,M39139,2025-12-27 17:40:30,164.84,330.0,0,online,PulseHome,purchase
T189412,M32629,2025-02-10 22:29:26,246.49,431.0,0,online,PulseEats,purchase
T189413,M32629,2024-12-19 19:52:57,398.56,697.0,0,online,PulseEats,purchase
T189414,M32629,2025-11-26 00:42:44,137.7,241.0,0,online,PulseEats,purchase
T189415,M32629,2024-09-22 10:42:36,215.06,376.0,0,app,PulseEats,purchase
T189416,M30647,2024-10-04 13:32:51,386.01,676.0,0,online,PulseEats,purchase
T189417,M30647,2025-04-16 19:59:53,183.03,320.0,0,in_store,PulseEats,purchase
T189418,M30647,2024-06-25 16:07:39,179.14,,0,online,PulseEats,purchase
T189419,M30647,2025-05-20 07:55:43,397.64,696.0,0,in_store,PulseEats,purchase
T189420,M30647,2025-03-13 03:46:07,318.06,557.0,0,in_store,PulseEats,purchase
T189421,M30647,2025-02-19 09:25:59,304.51,533.0,0,app,PulseEats,purchase
T189422,M37798,2025-10-11 12:54:15,417.11,959.0,0,online,PulseMart,purchase
T189423,M37798,2024-09-06 11:18:56,202.58,466.0,0,in_store,PulseMart,purchase
T189424,M37798,2024-06-11 05:12:59,234.11,538.0,0,app,PulseMart,purchase
T189425,M37798,2024-09-01 09:33:37,240.25,553.0,0,online,PulseMart,purchase
T189426,M37798,2025-06-13 14:39:29,438.01,1007.0,0,in_store,PulseMart,purchase
T189427,M37798,2025-03-29 11:34:07,333.47,767.0,0,app,PulseMart,purchase
T189428,M30692,2024-09-20 03:26:48,212.85,490.0,0,app,PulseMart,purchase
T189429,M30692,2024-06-14 06:38:12,207.77,478.0,0,app,PulseMart,purchase
T189430,M30692,2025-09-30 03:05:45,155.63,358.0,0,online,PulseMart,purchase
T189431,M05491,2024-07-31 17:24:43,287.24,574.0,0,in_store,PulseHome,purchase
T189432,M05491,2025-05-22 11:51:34,360.42,721.0,0,online,PulseHome,purchase
T189433,M05491,2024-12-24 00:59:10,264.1,528.0,0,in_store,PulseHome,purchase
T189434,M27840,2025-05-15 19:45:49,299.15,598.0,0,in_store,PulseHome,purchase
T189435,M27840,2025-02-10 11:22:27,375.74,751.0,0,app,PulseHome,purchase
T189436,M27840,2025-07-31 19:42:46,392.91,786.0,0,app,PulseHome,purchase
T189437,M27840,2025-10-05 03:07:18,384.49,769.0,0,app,PulseHome,purchase
T189438,M27840,2024-10-18 08:36:59,-444.63,889.0,0,app,PulseHome,purchase
T189439,M03548,2025-11-26 16:16:12,207.44,415.0,0,in_store,PulseHome,purchase
T189440,M03548,2025-09-21 17:05:52,441.62,883.0,0,online,PulseHome,purchase
T189441,M03548,2024-07-11 04:48:33,284.2,568.0,0,online,PulseHome,purchase
T189442,M03548,2024-10-11 17:28:50,147.77,296.0,0,online,PulseHome,purchase
T189443,M03548,2024-12-22 12:09:06,303.24,606.0,0,online,PulseHome,purchase
T189444,M33573,2024-08-05 22:30:30,239.1,418.0,0,online,PulseEats,purchase
T189445,M33573,2025-05-30 15:19:41,408.66,715.0,0,in_store,PulseEats,purchase
T189446,M33573,2024-06-05 18:28:05,383.68,671.0,0,online,PulseEats,purchase
T189447,M33573,2025-12-02 08:27:04,-448.64,785.0,0,online,PulseEats,purchase
T189448,M33573,2025-07-20 07:00:12,339.9,595.0,0,app,PulseEats,purchase
T189449,M33573,2025-07-24 15:11:57,162.36,284.0,0,in_store,PulseEats,purchase
T189450,M38157,2024-11-18 21:27:04,393.52,905.0,0,app,PulseMart,purchase
T189451,M38157,2025-12-04 02:17:04,188.29,433.0,0,online,PulseMart,purchase
T189452,M38157,2025-05-05 02:32:23,189.2,435.0,0,app,PulseMart,purchase
T189453,M38157,2025-11-20 17:48:26,160.85,370.0,0,app,PulseMart,purchase
T189454,M38157,2025-11-01 17:19:22,237.19,,0,online,PulseMart,purchase
T189455,M38157,2025-10-30 15:32:54,142.72,328.0,0,app,PulseMart,purchase
T189456,M12858,2024-08-26 02:58:15,223.59,447.0,0,app,PulseHome,purchase
T189457,M12858,2024-08-12 18:06:39,391.89,784.0,0,in_store,PulseHome,purchase
T189458,M12858,2024-10-23 13:17:11,265.02,530.0,0,online,PulseHome,purchase
T189459,M38342,2025-12-03 16:12:30,298.3,522.0,0,app,PulseEats,purchase
T189460,M38342,2025-11-07 20:03:49,389.56,682.0,0,in_store,PulseEats,purchase
T189461,M38342,2024-08-20 22:19:27,133.13,233.0,0,in_store,PulseEats,purchase
T189462,M38342,2025-04-27 23:17:01,432.81,757.0,0,in_store,PulseEats,purchase
